iteration,CAPEX,EFFICIENCY,H2_PRICE,LIFETIME_HOURS,VOM,WACC,lcoh_$/kg,utilization_%,h2_production_kg,h2_production_tonnes,npv_$,npv_$m,payback_years,annual_cash_flow
316,1157.407592978957,45.0,4.506698393724353,78005.50543199135,5.055481453909878,0.07680136324047586,2.576233909760829,52.61225266362253,122902222.22222222,122902.22222222222,3371480520.3206186,3371.480520320619,0.36246155714795103,319318716.7450483
317,1001.1329858365307,50.10020402504133,5.530443758156187,71580.82830113481,6.477374033251827,0.06353274587638708,3.2299005889245387,61.009322678843226,128009458.73981817,128009.45873981818,4633735225.142846,4633.7352251428465,0.2605841271113372,384188015.18512547
318,1101.0562005169297,50.209682050395756,5.636271448172275,79998.41690534791,5.236214323229309,0.05052287367829724,3.2582617369891147,63.53500761035008,133018169.54937991,133018.1695493799,5592271126.934714,5592.271126934715,0.26970674606708495,408241994.8973248
319,1029.5024689370896,53.20437481166564,3.2011195472108396,82740.76560968539,4.564344678455293,0.07163517422732801,1.4614205818416925,25.533675799086758,50448858.942544736,50448.858942544735,1272763945.61711,1272.76394561711,0.8496855687394798,121162757.94402048
320,1065.2768644863531,51.91098612608191,4.75022633836645,78416.49050773033,5.118754329865118,0.0767919366473889,2.7237451432471205,48.21156773211568,97628659.71551363,97628.65971551363,2804770285.875182,2804.7702858751823,0.39944282167743567,266690701.81629205
321,1143.737231506314,46.11056013019566,3.403398026352997,67474.31596915508,5.5448269190589485,0.0719102616649215,1.6125181462476363,26.970129375951295,61484831.066786915,61484.831066786915,1680172842.305077,1680.172842305077,0.723111368462689,158168890.90512598
322,921.1302423907281,55.42352883569765,5.531878903623191,73367.34568754528,4.397577549845133,0.0686248538309435,3.082760742116638,54.22184170471842,102840799.20094919,102840.79920094919,3709629949.3304324,3709.6299493304323,0.2848000480999979,323430508.01287234
323,1379.55099592046,51.85803640410574,4.849726951538578,83530.3869877122,6.841431817005279,0.06583462473542502,2.917361289728387,47.12899543378995,95533891.0519906,95533.89105199059,3064489196.808771,3064.4891968087713,0.5177954567846623,266427790.71238148
324,891.5522624137969,51.80944555008415,3.7032997112256476,62552.83972129974,6.215753068942675,0.10107900891770362,1.6999821667303658,26.87880517503805,54536387.525486864,54536.38752548686,1247079759.2383313,1247.0797592383312,0.5962565198252644,149524949.878128
325,858.7652934859321,50.962535998188635,3.853127426956455,60000.0,6.679892513485493,0.055099625704539065,1.962944745310402,30.79718417047184,63525096.163092576,63525.096163092574,2128377962.5286877,2128.377962528688,0.516053436093495,166410149.3029003
326,1232.4024625762606,48.88754961533334,4.590961835385148,88572.74565129618,5.8235057035273385,0.08099881697770077,2.6483821724061944,49.03443683409437,105435842.8793763,105435.8428793763,2786780639.879049,2786.780639879049,0.44565503854840066,276537311.59204984
327,1174.6868742991624,51.8886335461748,5.621267987747187,79602.73729519692,3.772699603642667,0.0701943294332012,3.2424389155466566,60.94748858447488,123472127.9429858,123472.1279429858,4381065502.112281,4381.065502112281,0.30254898038564826,388263372.3643132
328,1148.2988711857145,52.940400818588614,5.138504243706178,80460.57002268096,6.766650316226773,0.0592337220210354,2.9811239409408157,50.06563926940639,99411789.8357897,99411.78983578969,3593920328.8360844,3593.9203288360845,0.3965409368902113,289578896.99636215
329,1148.964417709124,45.0,5.43633811451715,65308.6472373565,4.787556103239338,0.06939017196207992,3.1977198740824124,67.31259512937595,157242222.2222222,157242.22222222222,5450585911.302124,5450.585911302124,0.24113062076671218,476490465.64713085
330,1048.071133276611,48.80185578362793,4.555189334403971,81637.75257119884,4.854695936198269,0.05244904876638343,2.5783985423513873,49.90391933028919,107493863.00510107,107493.86300510107,3724362640.142806,3724.362640142806,0.374524990368751,279840106.8630154
331,908.6824364909816,49.95981636075336,3.534050949844665,77477.23818811528,5.628968243763241,0.06249682087423365,1.6516396873320498,29.330289193302896,61713597.53880224,61713.597538802234,1795714816.5788426,1795.7148165788426,0.5965171807607152,152331310.1111646
332,1061.9392179155118,52.04517607123265,5.7517306488722255,60741.051799364424,6.637039623502873,0.06940862749447138,3.388362656749328,57.0880898021309,115305595.11964138,115305.59511964138,4299103127.3990135,4299.103127399014,0.2813627211627967,377427120.95148987
333,943.3470304368424,55.868708904182675,3.3366626477226706,87818.55072846472,6.36896188551073,0.050455925061650975,1.5248671268986917,25.31487823439878,47631313.70305881,47631.31370305881,1499167655.513579,1499.167655513579,0.8211318812223062,114883741.82142474
334,1203.5813580132958,47.851297476445126,5.645548264773064,76428.14991256857,6.247681924145217,0.07638041998494954,3.3323946622575513,65.90277777777777,144775593.66932884,144775.59366932884,4751950243.235574,4751.950243235574,0.27108617717727707,443984776.5554688
335,1026.8384624134133,48.9683156649832,4.5598945468858965,71435.24430528659,5.242742681378494,0.0578566108845147,2.623362317389993,48.44463470319635,103995817.10835932,103995.81710835932,3461877888.6392827,3461.877888639283,0.37394943838932393,274592861.2264307
336,919.9841915051794,48.90886082856208,3.258063312279018,71598.09228613305,5.229723790974008,0.05170831592902925,1.4382230767923028,26.168188736681884,56243387.25946306,56243.38725946306,1798353452.1561475,1798.3534521561476,0.6681086458453108,137699788.38414645
337,999.3817299396535,47.72976743237347,5.132706667449078,60000.0,5.785403526083555,0.05638673652856254,2.977514561304733,55.78767123287671,122866720.61222695,122866.72061222694,4679127278.511274,4679.127278511274,0.2757059954708575,362480956.6556159
338,1115.036704048411,49.58347909994197,5.783890605653641,80340.02939668226,5.392691555941085,0.09741702243912714,3.3506322461286864,66.80270167427702,141625802.1315051,141625.8021315051,3969474999.9713683,3969.474999971368,0.25222826557530215,442074444.55328876
339,961.213382933374,54.144873057550924,5.712774887605944,77356.71486521153,6.233687273546717,0.05,3.2446922995354615,57.443873668188736,111524871.31296144,111524.87131296145,4822047477.064632,4822.047477064632,0.2744086794659353,350285342.5788588
340,920.500287698287,46.70035117891347,4.030623245388906,73253.27880900215,6.184847073208562,0.07549515091849937,2.362938024948546,45.783866057838665,103057040.86810197,103057.04086810198,2473217440.4711056,2473.2174404711054,0.39617937793212726,232344321.53002807
341,1088.3807358099762,52.74548273222385,4.0937255231714325,86506.36686706505,5.987856589967482,0.060529382985157,2.1269378616913106,34.531012176560125,68819163.49933,68819.16349933,2174821640.1763043,2174.8216401763043,0.6012412299228301,181022305.4645921
342,1088.5822349496239,45.0,4.93198261806098,62545.26882903739,3.416081942540263,0.06558838503887873,2.8838132903071654,60.02663622526636,140222222.2222222,140222.22222222222,4689947178.330126,4689.947178330126,0.27418648530219775,397022571.60845494
343,970.156449879047,48.709740974515796,5.0509051305282116,69629.04771269146,5.605590400033742,0.07760952970137219,2.8717760447278584,55.142694063926946,119002891.0856392,119002.89108563919,3594873248.849566,3594.873248849566,0.2852663558771902,340087931.81930935
344,975.8114668651142,49.655683655110614,5.209179535417853,67349.92570715652,5.410195548395522,0.07699071580697041,2.9687894548508424,55.72298325722983,117964341.01450801,117964.34101450801,3713384969.030906,3713.384969030906,0.27947799467492734,349155026.6775464
345,1086.5478651338276,57.0,4.093129625943865,72490.84518205603,5.638621121451614,0.06142322511856144,1.8834092580331934,26.928272450532724,49661403.508771926,49661.403508771924,1791915590.5730052,1791.9155905730051,0.7140519663779588,152166497.1592139
346,821.9267162141714,49.87880659660903,5.686339368480268,75607.23022731501,4.877682173199214,0.0528914175164205,3.210298269093321,67.22222222222223,141671392.7650467,141671.39276504668,5758080384.643025,5758.080384643025,0.19221721420041618,427603073.7586206
347,828.3244555356926,45.0,5.053211896397683,78870.1217143022,4.407051623920639,0.07783897626862807,2.844852564479916,66.81031202435312,156068888.8888889,156068.8888888889,4455564628.565431,4455.56462856543,0.19796696536011485,418415493.7309446
348,936.8450351527413,45.0,5.394122624031341,71877.23892205395,5.882089245979408,0.07695995263191774,3.111470914460154,69.43112633181127,162191111.1111111,162191.1111111111,4992173584.224179,4992.17358422418,0.20131815029529238,465355475.2905201
349,1016.3820736053841,51.13884071229446,4.8879707944975035,67103.79838360596,5.206051412871049,0.06640938418926884,2.829924225942842,49.711757990867575,102186516.69089699,102186.51669089698,3367086207.079765,3367.086207079765,0.3511361824182451,289455238.3082959
350,1098.9679415816856,53.50418509162283,4.653549876506066,90174.062547934,5.974121719808769,0.07556849923598558,2.705877191771626,46.50875190258752,91376029.58773915,91376.02958773916,2508902467.1281643,2508.9024671281645,0.4626186612742952,237553742.11549306
351,1282.3686041695544,52.53185989911919,5.76598926483597,96704.76172609712,4.946495638410064,0.06438254853970826,3.3230729767957183,62.405821917808225,124878502.54298714,124878.50254298713,4660264825.899136,4660.264825899136,0.3270856524561522,392058959.0341214
352,1185.081390654318,51.68368603166804,4.960102305342994,76289.58004693822,6.668126278406458,0.05957932668056168,2.9106863069097018,48.64060121765601,98930637.35560696,98930.63735560696,3482411499.2071514,3482.4114992071513,0.41997822865296336,282176862.9424777
353,1024.8096815307601,55.74201915782312,5.434753680877115,68188.9766968122,6.32587849512088,0.07004992348212555,3.1584780893341273,50.108447488584474,94496038.70800482,94496.03870800482,3309273875.514165,3309.273875514165,0.34826366315276003,294262591.8114358
354,1047.0049472553264,48.7984678193925,5.665189234460861,88279.08717938064,5.744882364550351,0.07653981253775313,3.235572019508187,67.33923135464231,145059882.3348082,145059.8823348082,4679644268.094047,4679.644268094046,0.23992162582316343,436394569.96137214
355,892.1016250695451,54.65123506858944,5.1112414684865275,61979.18604304381,5.324037058956594,0.07389655339636067,2.9426226445095423,48.65391933028919,93584344.31685033,93584.34431685033,3010442724.53881,3010.4427245388097,0.322565283691296,276564673.9353734
356,1047.0841810811985,45.0,4.903416737927682,71987.04007765655,6.203237324183513,0.07641544976896608,2.8695768489905142,59.70414764079147,139468888.8888889,139468.8888888889,4008269667.4009795,4008.2696674009794,0.2792625776299071,374946113.4276457
357,1004.5362643700782,47.30781284161269,3.152222258590175,68734.94653788328,5.82385194757086,0.06041670619655702,1.478879616735047,25.805745814307457,57341479.91753842,57341.47991753842,1608699072.961891,1608.699072961891,0.7408244721019202,135597068.15839064
358,1100.8281732532491,45.0,3.513935432595807,64564.1800459456,5.696831955042749,0.089931702171954,1.8661876426283326,31.8160197869102,74322222.22222222,74322.22222222222,1640224276.0304909,1640.224276030491,0.6133141657336956,179488463.6222857
359,919.7111263905091,49.878631173267244,4.151354865337949,72479.78190370408,6.360363962886677,0.06568600122273334,2.3958729527117457,42.21366057838661,88965953.86880435,88965.95386880435,2468541981.37049,2468.5419813704902,0.4328327552363289,212486489.3573829
360,1131.7970759929847,50.81125423355332,4.107996232055673,67222.45128743432,6.676892327385478,0.06850166279139495,2.2244545248313385,33.175418569254184,68634401.03190935,68634.40103190935,2089601334.8138766,2089.6013348138767,0.6020463249123141,187991692.5259575
361,1291.406378797906,51.4655340882842,4.296691192350353,75113.89017733789,4.466760772799426,0.05338493554385487,2.47093889913503,39.18949771689498,80045802.9432517,80045.80294325169,2803510861.553341,2803.510861553341,0.5951987186842927,216970624.811257
362,1032.870276618045,51.252484079779514,4.418650277131246,75244.59450905217,4.63343311143641,0.06755742503065423,2.5843233689987604,46.06164383561644,94473469.66564494,94473.46966564494,2736858080.699949,2736.858080699949,0.4307923812865879,239760571.7940773
363,1113.2695962305834,47.21558241028815,4.541568116378516,69408.01448830219,4.856284901479992,0.07670619548432912,2.639853297483923,49.747907153729074,110757926.36755669,110757.92636755669,3106944231.231234,3106.944231231234,0.3780092797449535,294508536.1348052
364,1158.6976786945002,50.22381735479408,4.665997825465143,71665.37979065518,4.26049970694407,0.07960763371992759,2.7168788897928478,48.08885083713851,100651449.17777678,100651.44917777678,2844587935.707514,2844.5879357075137,0.41692769972284666,277913335.9248489
365,986.8077756779808,45.0,3.807785759845825,72922.3592888666,5.44823246640545,0.08968045328855347,2.2021442603461407,43.38850837138508,101355555.55555555,101355.55555555555,2099508343.3028946,2099.5083433028944,0.439633344916514,224461539.84643152
366,1085.2945658851406,56.56197421853958,3.528761525537138,82288.61455007484,5.9950960755767175,0.07655495968740081,1.677065519438574,25.53748097412481,47461214.660362564,47461.214660362566,1231553650.4683669,1231.5536504683669,0.880282945709334,123289286.83386087
367,1051.9833031231326,49.761205622576156,5.1090361219955325,73664.13539042234,5.482329906664322,0.07348910626707626,2.908669507997389,54.24657534246575,114595294.23886946,114595.29423886946,3647362368.088475,3647.3623680884753,0.31535544667097065,333586533.61732805
368,1065.383985521441,49.00534463430174,4.883191398653975,82422.31566707487,5.059349645669361,0.06437668159491959,2.746451482392452,53.47317351598173,114703815.30722792,114703.81530722792,3774154540.8881097,3774.1545408881098,0.3352899072797949,317750091.00777745
369,928.2509590427641,57.0,4.712119077241063,80272.3168519919,6.4293276496315555,0.06166207085626412,2.690528707999067,42.48287671232877,78347368.42105263,78347.36842105264,2534305051.858615,2534.305051858615,0.4419657815719006,210027788.97075152
370,1053.8603524457835,45.93163414311915,5.046290207109228,80143.77627210668,5.615959032645568,0.08222513128481877,2.9228136775649878,62.160388127853885,142261430.9702038,142261.4309702038,3944739873.3716164,3944.7398733716163,0.2716048240513397,388012383.84726894
371,1128.4347308711583,46.40760457474957,5.356906365517817,87490.61373311376,5.782960948077212,0.08198348643191025,3.0971637817546926,66.46689497716895,150557221.47317284,150557.22147317283,4388793623.422194,4388.793623422193,0.26222095587862915,430337356.94009995
372,1278.555118227719,46.52742107453626,4.680111067806814,64925.48208228681,6.452243714042302,0.05642963996930547,2.82256134346485,49.13812785388128,111018403.35670236,111018.40335670236,3922693502.719857,3922.6935027198574,0.4151926148100914,307942644.5994297
373,1201.0851551084202,50.72308476266611,5.057033900873552,70741.35204323598,5.398325400447814,0.07911100817813388,2.9489109539571334,50.662100456621005,104993614.3457864,104993.6143457864,3216432376.3208613,3216.4323763208613,0.3852590729563581,311760381.36926067
374,1389.12623705807,52.761057048921394,5.666193674721974,90869.68920269613,7.199676609915361,0.07819483451158762,3.287735513024896,55.64687975646879,110869651.35243788,110869.65135243788,3669742766.1721277,3669.7427661721276,0.3933845063720879,353121745.91445315
375,929.1427588451322,54.01787590992076,5.37959593011308,72684.15149469659,5.130552621805793,0.05596600804882116,3.02435323937895,53.492199391171994,104097021.68550612,104097.02168550612,4103325229.7686615,4103.325229768661,0.293053681535936,317055480.74856555
376,1187.3905002835068,57.0,4.6767842286102,60000.0,7.148307268723142,0.07680975574034363,2.5934201512275883,31.67427701674277,58414035.0877193,58414.0350877193,1922439500.2190137,1922.4395002190138,0.6329712452043936,187589959.14578786
377,1078.8763659037904,45.0,5.062796919131232,73173.28491166903,4.695843474922253,0.056775714610529236,2.9364614901441812,63.42941400304414,148171111.1111111,148171.1111111111,5322761833.762392,5322.761833762392,0.26099474616909224,413370913.29984564
378,1394.8939619817834,53.48364120362762,4.081049529228519,76214.45577146925,5.926925044876365,0.05,1.986007799327985,27.267884322678842,53593957.61942965,53593.957619429646,2155204773.536969,2155.2047735369692,0.8467087360193917,164743069.56363294
379,922.6930200565637,48.7269072639053,4.92339450459535,60000.0,4.969910960734854,0.06798270958748018,2.821606724409727,52.85958904109589,114035556.77985908,114035.55677985908,3751845650.4876833,3751.845650487683,0.28379277818920434,325129140.33400995
380,917.7438098565278,48.60742619253381,5.788311310486986,87005.42075899153,6.423642046509401,0.07324846528621287,3.284358422398007,69.9343607305936,151242321.9217726,151242.3219217726,5059359936.234025,5059.359936234025,0.20115013538980236,456248169.09919626
381,955.5956583425665,48.47132971672418,4.849562045549337,68576.58782520959,5.105458098516797,0.06855010785847278,2.750785981983377,53.04604261796043,115041201.31608501,115041.201316085,3657657619.666123,3657.657619666123,0.2994203689005731,319148514.12793696
382,715.4864234212055,47.292219743103466,5.5832649739418985,77957.06803668763,5.739968732281371,0.10612554589656847,3.113562670206131,70.36910197869102,156414734.6050239,156414.7346050239,3856919349.44316,3856.91934944316,0.15753055019663928,454188995.42221594
383,967.1935840852801,57.0,4.639637299929933,72966.16609190343,4.963302853265705,0.07477352548836068,2.6232997030986565,40.82667427701674,75292982.45614035,75292.98245614035,2220074726.0783863,2220.0747260783864,0.46342806444253654,208704145.97111842
384,930.4366058052926,54.436573094216726,5.947346274995161,63404.837227163625,6.273210768274957,0.07185398692316364,3.4842455974361806,59.75456621004567,115389335.5690924,115389.33556909239,4206816153.4406533,4206.816153440654,0.2471987047037147,376392184.95116603
385,1073.6870213700026,51.09463959251409,4.955211556968166,65365.42678828122,4.95900520997271,0.07541285042175755,2.8873171418174874,49.882990867579906,102627203.9849804,102627.2039849804,3190661738.7138658,3190.661738713866,0.3598691981204901,298354798.62617046
386,1103.8265661849025,56.51214427014696,3.5281811828881904,66584.25447215208,6.888817246912701,0.06443938054455878,1.874367104629457,24.921042617960428,46356407.703748725,46356.40770374872,1343877497.3175566,1343.8774973175566,0.9191356138084827,120093982.8249222
387,1345.4969071765022,45.0,4.967887613194199,84771.04718265274,4.678302386756853,0.0817114361823786,2.90359433347135,60.967465753424655,142420000.0,142420.0,4010288773.2646313,4010.2887732646313,0.340012763125639,395719529.7046318
388,1199.6917545143028,45.57072306416982,4.346172274073916,73672.15630709863,4.389856967379279,0.07454862452183149,2.518739767410836,49.233257229832574,113568529.35408394,113568.52935408393,3128090535.0436068,3128.090535043607,0.4111123346884986,291816044.7370945
389,959.1376742331715,45.0,3.46300834272927,70303.21035103429,6.285030464415247,0.07397116346904539,1.7981983732202607,32.96708523592085,77011111.1111111,77011.11111111111,1863769538.1682758,1863.7695381682759,0.5465538258359173,175488237.18619752
390,908.4996892626336,48.146388676296986,5.344292695836924,66588.51978668792,5.011893996782595,0.06213608519187658,3.0845567356879475,62.88812785388128,137306248.33456245,137306.24833456246,4910795396.166324,4910.795396166323,0.22685822821742904,400470239.23324263
391,1127.4772695122747,51.65972998895539,4.349005412914637,85765.35199373514,5.494029216404133,0.05028943788674143,2.5086434525338155,43.345700152207,88202164.45138521,88202.16445138521,2988297832.8087087,2988.297832808709,0.507360772884976,222223973.5053158
392,842.0632698942488,51.419662997963925,5.301227168324066,88177.81145271228,5.23415104808553,0.06368253527762614,2.974529439120896,59.76312785388128,122176996.76967469,122176.99676967469,4152695432.5768385,4152.695432576838,0.24459923883388823,344262424.4902533
393,1338.4547556220607,51.609314997124315,4.379215736391056,85662.69508836012,4.417098179599031,0.07356118658887464,2.5609915601460687,42.93188736681887,87445454.37682065,87445.45437682065,2437119277.3445506,2437.1192773445505,0.5831798987360183,229509754.79830873
394,1235.7618190136027,45.24288812925039,4.132498978174775,79431.9360523875,5.436480227085871,0.06439678655521368,2.440825705835811,47.19939117199391,109665854.7930372,109665.8547930372,3078423708.5371695,3078.4237085371697,0.4703921460880371,262708854.57818025
395,976.104834793509,54.27687134986521,5.749890779559461,77608.4703768364,6.543555613352149,0.07367576230504888,3.276951517066715,57.42770167427702,111222328.21945791,111222.32821945791,3845978107.2108383,3845.9781072108385,0.2781141821877756,350972692.98351276
396,780.1813116681868,51.977680274415114,4.544946330195042,64056.55963821689,6.327588027727091,0.06707224035161057,2.648938074287967,46.56487823439878,94173113.80880167,94173.11380880166,2759762894.2243357,2759.7628942243355,0.3275722264629148,238170775.37143183
397,1263.2348989310526,53.990861468381276,4.992255755550692,72787.62785960048,5.691229029166388,0.0754253015062942,3.0057557464898794,46.78082191780822,91082080.67544726,91082.08067544726,2812368350.4080615,2812.3683504080614,0.4744011794332967,266279881.6057054
398,1031.9599743727126,45.0,5.006459033365873,68845.25816988207,6.417621341753963,0.057692016013971045,2.942148028330733,60.967465753424655,142420000.0,142420.0,4975980895.015899,4975.980895015899,0.26456051936602876,390065750.1148007
399,1244.9560691358201,52.27088270389498,4.923310942709242,60000.0,4.625897167627304,0.07243041414975203,3.0205799217164677,46.50875190258752,93531996.15348555,93531.99615348555,3042731141.7903814,3042.7311417903816,0.44556699420661117,279409400.9033643
400,798.8776437398872,46.15391782113649,5.547528768263567,84513.39077248829,5.23150017865337,0.0619239777559724,3.078472106318693,71.84075342465754,163624245.925696,163624.24592569598,5873977675.263554,5873.9776752635535,0.16804919800867693,475383193.2590589
401,955.5984338847808,49.378921129590445,5.109813041722259,68737.53048246952,5.826539076102422,0.05061763492915399,2.908246118953854,54.834474885844756,116734020.67397112,116734.02067397111,4608198533.98964,4608.19853398964,0.28344896673238085,337132445.7100639
402,1050.8258827056138,53.180208786436445,4.6323718409396,85763.47716691776,5.392407767875883,0.06791905804984248,2.6747363444386654,46.81316590563166,92534424.2208973,92534.4242208973,2745428291.077322,2745.4282910773222,0.43522598784152733,241443735.45272672
403,1057.3994435179468,51.37166191352413,5.425293921085097,82935.7176068401,5.29637075235684,0.0893576014301074,3.100145844408839,58.762366818873666,120243335.91539529,120243.33591539529,3419224201.836276,3419.2242018362763,0.2950833192758383,358339280.61840385
404,979.1146882420192,47.525716882500376,4.093167477637971,80010.46178970077,4.509468920835096,0.05162193726114063,2.3460871861205477,46.77130898021309,103451359.0222215,103451.3590222215,3224128810.990872,3224.128810990872,0.40643371673975465,240903903.37102872
405,1148.098864344731,51.025594477232424,4.895247371777298,80515.95664586866,3.7828933543697634,0.07150434235496692,2.7568830095023906,50.93797564687975,104939492.71652715,104939.49271652715,3325490432.065535,3325.490432065535,0.38174327163699123,300751565.1609141
406,881.8497823722414,45.0,5.655501658443782,69462.17506133663,6.17473980058345,0.08004947099712924,3.211143234098397,72.47431506849315,169300000.0,169300.0,5347266988.147419,5347.266988147419,0.17272553352579084,510549751.6037873
407,1027.5752311091462,55.69309097526505,5.0316555705165,91720.65136161598,5.700657797933086,0.09898038663282009,2.8314405418051742,48.420852359208524,91393742.21949038,91393.74221949038,2247025623.398315,2247.025623398315,0.39811407441022556,258110751.95756832
408,1068.946561994624,50.1624412004553,5.337221214234872,75388.12887857744,6.244148662023327,0.06378904442117174,3.0646953999671016,56.69615677321157,118812000.7194926,118812.0007194926,4248441901.23352,4248.44190123352,0.30152772571733694,354510206.1349719
409,1131.024116364253,55.56368377256173,5.07689691332966,77717.38516606833,5.139280347719341,0.062036792381985666,2.949016321750392,47.734969558599694,90308987.08119713,90308.98708119713,3193091121.308775,3193.0911213087747,0.42649184960675124,265192433.90163702
410,1162.0793432990001,48.85175071664814,5.379105542375306,69158.31299790026,4.911958245017235,0.05529967833116525,3.1665260222481435,59.81544901065449,128711866.16157825,128711.86616157825,5084528632.603321,5084.528632603321,0.29763307845480297,390440252.5861948
411,872.8688705355356,48.863809967301144,5.634994399534178,66619.51265300736,5.505402072475223,0.08437050581906237,3.25687072966822,66.44882039573821,142950375.84409225,142950.37584409225,4340171399.798755,4340.1713997987545,0.20229903894761692,431474551.2763189
412,808.3770181091395,47.882117910517586,4.342118996853879,79295.6640792848,6.2047147101055735,0.059070579451587654,2.435656337399705,49.07534246575342,107739595.1791606,107739.59517916059,3232293761.3246083,3232.293761324608,0.3133332539772368,257992730.69428718
413,1251.2340994490153,54.574789641307746,4.0581886109264005,76957.62146344908,5.309051922635185,0.06533048495963059,2.0088001437537235,28.972602739726028,55805986.977085486,55805.986977085486,1847344893.1971962,1847.3448931971961,0.7634794025403342,163885770.23633763
414,1102.3394568867857,48.10552087809982,4.787271370607934,67895.82870687681,6.161472777071001,0.05,2.7934700264048176,50.554604261796044,110471727.63114911,110471.72763114912,4188644301.7444267,4188.644301744427,0.3596066927237377,306540306.1710092
415,932.1133704923428,53.62994936425392,5.152276008563916,62054.15953102136,4.669795895385703,0.08113804521774944,2.9541767121972433,50.214041095890416,98424482.26360418,98424.48226360418,3019394437.3860893,3019.3944373860895,0.31529200810974317,295634949.988299
416,1294.3064361447973,49.439594217509296,4.224525324769817,63570.69221405208,5.366806115134859,0.08459405433780313,2.404453406856391,35.61929223744292,75734844.90036401,75734.84490036401,2051799635.0814357,2051.7996350814356,0.6045978908305598,214077233.11220253
417,1068.2187549011253,45.0,3.164528334456721,85765.20345381997,5.442155831135624,0.08065676580116302,1.3942964006906808,27.395357686453575,63995555.55555555,63995.555555555555,1461746665.0967453,1461.7466650967453,0.7161787514837064,149155326.47235042
418,1235.7393064900527,48.67311860343122,4.504450652072794,69480.71566814935,6.511771703735584,0.05,2.749858831449367,46.23668188736682,99857994.29867157,99857.99429867158,3540078874.6161804,3540.07887461618,0.4722799807056113,261653967.3444961
419,1060.634160822092,46.18923848539958,5.726618225045437,71949.8230889175,5.671292603363124,0.07765010311381927,3.302411075010172,70.59265601217656,160658634.85378057,160658.63485378056,5312685017.468443,5312.685017468443,0.21261133071909347,498860600.34280306
420,1374.567798168913,51.13832311262394,5.1416781364151305,88053.06232883155,6.940513952592711,0.05,2.996439365930299,51.006468797564686,104848960.10750093,104848.96010750093,4185530958.9661193,4185.530958966119,0.4453810352128895,308627375.0995881
421,1326.4661826848046,46.14313643844808,4.627497443934115,64900.64494662227,4.388160040043327,0.07073130780600943,2.7644694689947906,49.833523592085236,113527176.6146156,113527.1766146156,3535070511.559264,3535.070511559264,0.41638016795619087,318570932.2314236
422,1010.7881466145459,54.77797841091564,4.127387352461055,68457.04656854649,5.607183096139305,0.07258397750779585,2.0971397325929972,31.12062404870624,59721079.43560229,59721.07943560229,1814391514.8387392,1814.391514838739,0.5961531813380996,169551749.15711674
423,1203.022424775311,50.62841048975965,4.533033543919157,68081.09854295377,5.648003382323868,0.07390830854816414,2.7667298907753906,45.117009132420094,93676652.18245952,93676.65218245951,2667182067.4156766,2667.1820674156766,0.48262407972757354,249266970.98378932
424,1151.6467120596608,50.27540834138434,4.058744662224201,89562.61633049435,6.011576888009166,0.07673642031123211,2.275298639076958,39.227549467275495,82020218.95077573,82020.21895077573,2056418479.2287495,2056.4184792287497,0.5778394047602254,199302211.40552658
425,1265.559470311345,53.67603992217334,3.8376266594763324,92940.45150524173,4.828978052429665,0.06989877659515317,1.8199041962490337,29.141933028919333,57072019.55363557,57072.01955363557,1683513911.595341,1683.513911595341,0.8067596147033662,156869462.38337335
426,898.0245549586335,54.93274029102952,5.526905605797458,81764.06902861953,6.88966823001394,0.05,3.1014931791587657,54.12100456621004,103566652.05229244,103566.65205229244,4313642046.711334,4313.642046711334,0.28628956803107025,313677009.3072945
427,1158.0531049497542,50.91799709277982,5.924905473575876,82050.46251738816,5.510695251714202,0.07674252471087412,3.4458490798482986,66.45643074581432,137199033.7182882,137199.0337182882,4684078267.641506,4684.0782676415065,0.2639602553634464,438722527.8878568
428,1216.7018566788101,47.8535027778389,4.04074747241212,69776.80497432542,4.603169301828693,0.07122986257820962,2.336979541165628,39.682267884322684,87170212.37433402,87170.21237433402,2409774322.6776657,2409.7743226776656,0.5499099722109826,221254735.89556968
429,772.9985308883595,45.0,3.5998740606132644,92525.95638213854,5.4867793829087645,0.05862699062872247,2.031415352406759,45.0808599695586,105308888.8888889,105308.88888888889,2561106694.646576,2561.1066946465758,0.3775083498250513,204763293.64544922
430,863.6367842551404,48.20091699129647,4.4752034799189575,77409.26628922796,5.241641743623906,0.050225592493678736,2.4974002627741703,50.23877473363775,109564305.61172926,109564.30561172926,3772605393.4150844,3772.6053934150846,0.3133471430384265,275616613.53626275
431,728.8209320027842,48.48177403367632,4.745551658652743,82677.99238004765,7.796168992354046,0.08940427954264693,2.64256716456952,53.272450532724505,115507324.38359493,115507.32438359493,2802796764.493641,2802.7967644936407,0.24936128951478725,292275089.45792675
432,1007.5684235749821,51.43679440820857,4.162678042581281,74050.27555106141,6.366203469608136,0.0855143867824626,2.3056596162948426,37.58751902587519,76816606.5840496,76816.6065840496,1887615935.5414212,1887.615935541421,0.5129871097794805,196412035.38391227
433,1163.012905287864,49.59180072495685,4.410462483680614,72587.7067140515,5.540970618459279,0.07889506333207394,2.645212320886361,45.69349315068493,96856736.99650033,96856.73699650033,2539164638.780957,2539.1646387809574,0.469078471311693,247935681.64313936
